Word,PhonDISC,num_sylls_est,num_homophones,neighborhood_size,p_normalized,meanings,num_phones,normalized_surprisal
deposit,dIpQzIt,3,1,0,1.4918934844412732e-06,2,7,1.2053836388195056
deposition,dEp@zISH,3,0,0,2.064389834669269e-05,1,8,0.9120789471394294
depravation,dEpr@v1SH,3,0,1,2.7998376540666614e-08,1,9,1.1293656043418256
deprecate,dEprIk1t,3,0,1,2.365712682479676e-06,1,8,1.0296826613599663
deprecation,dEprIk1SH,3,0,2,2.205487843111151e-06,1,9,0.9186576245280096
depredate,dEprId1t,3,0,1,1.1216518192604472e-05,1,8,0.9451956529889387
depredation,dEprId1SH,3,0,2,3.3992295928744985e-05,1,9,0.7866714211148413
depressing,dIprEsIN,3,0,1,5.261534971426209e-05,1,8,0.8612888534575104
depressive,dIprEsIv,3,1,2,8.973184147968853e-05,2,8,0.832309588568396
deprivation,dEprIv1SH,3,0,4,7.200279459291509e-07,1,9,0.9726748818083912
deputation,dEpjUt1SH,3,0,1,1.7607846211720405e-05,1,9,0.8184130058437955
deputize,dEpjUt2z,3,0,0,1.7917717026085126e-11,1,8,1.6697675769355227
deputy,dEpjUtI,3,0,0,3.499706925122883e-08,1,7,1.4381988017300673
derailment,dIr1lm@nt,3,0,0,1.6022706696374407e-09,1,9,1.2674097118011007
derangement,dIr1n_m@nt,3,0,0,8.014446952613962e-07,1,10,0.8707549730328854
derelict,dEr@lIkt,3,1,0,6.828504897988267e-11,2,8,1.597137207967076
dereliction,dEr@lIkSH,3,0,0,2.8416679704685784e-11,1,9,1.4619833285320716
derestrict,dirIstrIkt,3,0,0,4.165379866760943e-11,1,10,1.2991768675445068
derisive,dIr2sIv,3,0,2,8.210406620478313e-09,1,7,1.528151231843376
derivable,dIr2v@bP,3,0,0,1.6271866030694236e-10,1,8,1.5499982411285897
derivation,dErIv1SH,3,0,1,2.0708097338868783e-09,1,8,1.4119103864086595
derogate,dEr5g1t,3,0,0,0.0001297410703633,1,7,0.9283351160654064
derogation,dEr5g1SH,3,0,0,0.0001230854644329,1,8,0.8151520650372627
descendant,dIsEnd@nt,3,0,2,0.0004367766110009,1,9,0.6634626571953965
descended,dIsEndId,3,0,0,0.0001900731912956,1,8,0.7915628028111468
describable,dIskr2b@bP,3,0,0,0.0017710836569917,1,10,0.5363184213455767
descriptive,dIskrIptIv,3,0,0,0.0010920853257512,1,10,0.5573166717425178
desecrate,dEsIkr1t,3,0,1,2.82541587183714e-05,1,8,0.8950426135628082
desecration,dEsIkr1SH,3,0,0,2.335747734872612e-05,1,9,0.8047774836265081
deserter,dIz3t@R,3,0,0,1.69496139192781e-05,1,7,1.0546090683949347
deserving,dIz3vIN,3,0,0,0.0004034547973834,1,7,0.8579469150101071
desiccant,dEsIk@nt,3,0,0,2.6833845437151693e-06,1,8,1.0228425468853595
desiccate,dEsIk1t,3,0,3,1.238862204727357e-05,1,7,1.0740571836180133
designate,dEzIgn1t,3,1,0,2.298778955334076e-06,2,8,1.0312407595446242
designation,dEzIgn1SH,3,0,1,1.4149214086813272e-05,1,9,0.8289656634667515
designer,dIz2n@R,3,0,2,1.4548292546517773e-06,1,7,1.2069444662069475
designing,dIz2nIN,3,1,0,1.5240949480650246e-06,2,7,1.2040587522101815
desire,dIz2@R,3,1,2,6.195216002557897e-06,2,6,1.3032278059827063
desolate,dEs@l1t,3,0,2,0.00130890421098,1,7,0.7849307748689413
desolate,dEs@l@t,3,0,1,4.303856825401384e-05,1,7,0.9967950676554723
desolation,dEs@l1SH,3,0,0,0.0024836573489356,1,8,0.6520414512025325
despairing,dIsp8rIN,3,0,0,5.3199000307111375e-06,1,8,0.985689977212419
desperate,dEsp@r@t,3,0,1,2.549176134912696e-07,1,8,1.150627930622715
desperation,dEsp@r1SH,3,0,1,1.3264842790730743e-06,1,9,0.9431912424132383
despicable,dIspIk@bP,3,0,0,7.95260036898231e-08,1,9,1.0789904588881136
despondent,dIspQnd@nt,3,0,1,2.7517595022055625e-05,1,10,0.7171812814165637
despotic,dEspQtIk,3,0,0,1.2210612082815158e-10,1,8,1.5655857318215778
dessertspoon,dIz3tspun,3,0,0,7.830604597594938e-09,1,9,1.1908475548836719
destination,dEstIn1SH,3,0,0,1.2042577028566008e-05,1,9,0.836744872899867
destiny,dEstInI,3,0,2,6.176384668148839e-06,1,7,1.1172412789656607
destitute,dEstItjut,3,0,0,6.099552388287106e-07,1,9,0.9806805914705193
destitution,dEstItjuSH,3,0,1,1.6829399510615151e-06,1,10,0.8385354668793014
destroyer,dIstr4@R,3,0,0,1.9260050490658984e-10,1,8,1.540845733461482
destructible,dIstrVkt@bP,3,0,0,0.0002603317046777,1,11,0.5632632933462643
destructive,dIstrVktIv,3,0,0,0.001056304240766,1,10,0.5587634265630491
detachable,dIt{J@bP,3,0,0,1.240561296712852e-07,1,8,1.1897256326453995
detachedly,dIt{JtlI,3,0,0,6.857668871922814e-08,1,8,1.221905847246142
detachment,dIt{Jm@nt,3,0,0,1.2940743411977005e-06,1,9,0.9443848958732693
detainee,dit1ni,3,0,0,2.4367652736813926e-11,1,6,2.2041015986808556
detectable,dItEkt@bP,3,0,2,3.272204221583398e-06,1,9,0.8996203209322863
detective,dItEktIv,3,0,2,1.3296323115501395e-05,1,8,0.9359614660731849
detector,dItEkt@R,3,0,2,1.810525712858916e-05,1,8,0.9192023240002684
detergent,dIt3_@nt,3,1,0,1.932482093877366e-07,2,8,1.1656634763125906
determine,dIt3mIn,3,0,1,6.861603121258453e-05,1,7,0.9678568134814088
determined,dIt3mInd,3,0,1,6.293090776200226e-10,1,8,1.476569911577113
deterrence,dItEr@ns,3,0,1,3.407163902028556e-09,1,8,1.3848787828920135
deterrent,dItEr@nt,3,1,1,2.2310496377670463e-08,2,8,1.2828642570190167
detestable,dItEst@bP,3,0,2,6.178435886976858e-05,1,9,0.7578383049544946
detestation,ditEst1SH,3,0,0,2.363805193849436e-08,1,9,1.137534622936791
dethronement,dITr5nm@nt,3,0,0,2.1984998704884968e-11,1,10,1.3269296844622835
detonate,dEt@n1t,3,0,0,1.5117290492373998e-07,1,7,1.347421332925548
detonation,dEt@n1SH,3,0,0,1.3589668447300758e-07,1,8,1.184776803474131
detractor,dItr{kt@R,3,0,0,1.761144915477405e-07,1,9,1.0406253550797218
detriment,dEtrIm@nt,3,0,0,5.1782588309386224e-08,1,9,1.0996932816118548
detrimental,dEtrImEntP,3,0,0,2.694710441366313e-09,1,10,1.1180911183840379
detritus,dItr2t@s,3,0,0,1.2956123572071054e-10,1,8,1.5623685259313993
deucedly,djusIdlI,3,0,0,1.5098617783933523e-06,1,8,1.0540607622183744
devalue,div{lju,3,0,1,1.4088051840673142e-05,1,7,1.066081763990335
devastate,dEv@st1t,3,0,0,4.617860820748645e-08,1,8,1.2433728061953617
devastation,dEv@st1SH,3,0,0,3.408676304122625e-09,1,9,1.2309819474919865
develop,dIvEl@p,3,0,0,0.0004194619543502,1,7,0.8555329590028079
deviancy,div7nsI,3,0,1,3.7273623068638383e-10,1,7,1.720003097131567
deviate,divI1t,3,2,0,4.144359438544075e-05,3,6,1.1656609790745016
deviation,divI1SH,3,0,0,5.14402488932338e-05,1,7,0.9857314611061513
devilishly,dEvPISlI,3,0,0,8.111983085157649e-08,1,8,1.212787031572646
devilishness,dEvPISnIs,3,0,0,7.784511999509187e-08,1,9,1.0800213218409782
deviously,divj@slI,3,0,0,1.5112673852160476e-05,1,8,0.9290102473861866
deviousness,divj@snIs,3,0,0,7.218340212322884e-06,1,9,0.861442882418999
devolution,div@luSH,3,0,1,1.6767897653281182e-05,1,8,0.9233680843124
devoted,dIv5tId,3,0,0,1.0244427335292432e-09,1,7,1.6572765146703137
devotee,dEv5ti,3,0,0,1.9846307088827433e-09,1,6,1.8856239303222246
devotional,dIv5S@nP,3,0,0,2.4307764334917323e-11,1,8,1.6532097839759208
devour,dIv6@R,3,0,0,1.905839671961881e-07,1,6,1.5552228210023291
devoutly,dIv6tlI,3,0,0,3.9026580083926356e-11,1,7,1.8600089704941614
devoutness,dIv6tnIs,3,0,0,2.46057390200566e-11,1,8,1.6525483594536192
dewily,djuIlI,3,0,1,8.96706212209848e-08,1,6,1.6097955184193127
dewiness,djuInIs,3,0,0,2.385494356125683e-07,1,7,1.3191206993716995
dexterous,dEkst@r@s,3,0,1,3.1190464513024985e-08,1,9,1.124155716259228
diadem,d2@dEm,3,0,0,7.040798071035784e-10,1,6,1.9606335666657022
diagnose,d2@gn5z,3,0,0,6.87099679974455e-13,1,7,2.110629077533143
diagonal,d2{g@nP,3,1,0,3.882334622904981e-07,2,7,1.288904331998016
diagram,d2@gr{m,3,0,1,7.274202644315262e-08,1,7,1.392805413365285
dialect,d2@lEkt,3,0,1,0.0014382747194893,1,7,0.7790830631507869
dialectal,d2@lEktP,3,0,1,1.7446442509486744e-09,1,8,1.4212145506652187
dialogue,d2@lQg,3,0,0,9.873916851466385e-06,1,6,1.2694889705503203
diamond,d2@m@nd,3,0,0,6.8276882265047245e-09,1,7,1.5395928010481426
diaper,d2@p@R,3,0,0,9.946497688790996e-09,1,6,1.7689588504902398
diaphragm,d2@fr{m,3,0,1,3.6502590673199662e-09,1,7,1.5784428000802229
diarchy,d2#kI,3,0,1,1.3680148892557394e-10,1,5,2.4950664929586077
diarist,d2@rIst,3,0,0,4.737790406575247e-06,1,7,1.1336924921117306
diarrhoea,d2@r7,3,0,2,5.737141457935563e-06,1,5,1.5705455461580458
diary,d2@rI,3,0,6,6.787715784422753e-05,1,5,1.3559399279537545
diatom,d2@t@m,3,0,0,7.592235349122673e-07,1,6,1.4551756044699637
diatribe,d2@tr2b,3,0,0,3.860919392112449e-06,1,7,1.1463903649189426
dickybird,dIkIb3d,3,0,0,2.141224584539381e-12,1,7,2.0401087239840745
Dictaphone,dIkt@f5n,3,1,0,6.469683679361938e-08,2,8,1.2250675302074014
dictator,dIkt1t@R,3,0,0,0.0002781552558681,1,8,0.770892002306437
dictionary,dIkS@nrI,3,0,0,1.7934692506899543e-10,1,8,1.5447161692456888
didactic,dId{ktIk,3,0,0,6.895342077269784e-09,1,8,1.346608434080014
dietician,d2@tISH,3,0,0,9.53770362417537e-07,1,7,1.2331399237156508
differential,dIf@rEnSP,3,1,1,3.830546898457213e-06,2,9,0.8920180561219578
differently,dIfr@ntlI,3,0,1,0.0006641114880004,1,9,0.6432424773482387
difficult,dIfIk@lt,3,0,1,5.887147371702406e-10,1,8,1.4801897976806835
diffidence,dIfId@ns,3,0,2,8.133937503721106e-07,1,8,1.0876403072213308
diffident,dIfId@nt,3,0,2,1.0605716222676165e-06,1,8,1.0732354108101627
diffusely,dIfjuslI,3,0,0,2.17126441682324e-05,1,8,0.9093388217361388
diffuseness,dIfjusnIs,3,0,0,2.92332344354168e-05,1,9,0.7939496021768954
digestible,dI_Est@bP,3,0,1,0.0004581905397358,1,9,0.6611530189923103
digestion,dI_EsJ@n,3,0,0,0.0025249097593144,1,8,0.6511471785022592
digestive,dI_EstIv,3,0,0,0.0003135517358562,1,8,0.7643892599469405
dignified,dIgnIf2d,3,0,1,5.709447319925999e-06,1,8,0.9818536523555014
dignify,dIgnIf2,3,0,2,3.225675233615518e-05,1,7,1.0146860927480659
dignity,dIgn@tI,3,0,0,7.327659750673888e-05,1,7,0.9637797133864942
dilemma,dIlEm@,3,0,0,8.245102478613761e-09,1,6,1.7825378718536857
diligence,dIlI_@ns,3,0,1,8.339426392393696e-06,1,8,0.9612858886553115
diligent,dIlI_@nt,3,0,1,1.1750489213375487e-05,1,8,0.9426709176042545
dimensional,dImEnS@nP,3,0,0,2.7495591194184554e-06,1,9,0.9080178029921611
diminish,dImInIS,3,0,0,3.381187521142936e-11,1,7,1.8689077187895695
diminution,dImInjuSH,3,0,0,3.8415769053394814e-14,1,9,1.7807681952389547
dimity,dImItI,3,0,0,4.162219700972694e-07,1,6,1.4986830480778386
dingily,dIn_IlI,3,0,0,1.027822724193268e-08,1,7,1.514215010528152
dinginess,dIn_InIs,3,0,0,2.931477624091149e-09,1,8,1.3930420881777674
dinosaur,d2n5s$R,3,0,0,8.334975366847994e-14,1,7,2.2415027097629863
diocesan,d2QsIsH,3,1,0,3.4564954632989493e-16,2,7,2.5818267568276787
diocese,d2@sIs,3,0,0,0.0002872205276452,1,6,1.0255346355495616
dioxide,d2Qks2d,3,0,0,3.2559477461852357e-11,1,7,1.8712494089421354
diphtheria,dIfT7r7,3,0,0,9.184258312103568e-11,1,7,1.806911314143988
diploma,dIpl5m@,3,0,0,2.905736698040987e-10,1,7,1.7354524329484629
diplomat,dIpl@m{t,3,0,0,1.2857542672031616e-10,1,8,1.562783164331062
directional,dIrEkS@nP,3,0,0,5.893844055522719e-06,1,9,0.8712249609190833
directive,dIrEktIv,3,1,2,0.0001817686161823,2,8,0.7939880485101732
directly,dIrEktlI,3,1,1,0.0002876099890644,2,8,0.769077415427067
directness,dIrEktnIs,3,0,1,0.0003286386303792,1,9,0.6771894085579322
director,dIrEkt@R,3,0,2,0.0001599236552547,1,8,0.8009388226785857
direful,d2@fUl,3,0,2,0.0007330277404156,1,6,0.9577171464619577
dirigible,dIrI_@bP,3,0,0,1.1740244317475685e-07,1,8,1.1927182692762788
dirtily,d3tIlI,3,0,0,4.2630770919352375e-08,1,6,1.6636166837755224
disablement,dIs1bPm@nt,3,0,0,1.3057516627302419e-12,1,10,1.4495562701459348
disabuse,dIs@bjuz,3,0,0,3.174331613201797e-08,1,8,1.2637213743403808
disaffect,dIs@fEkt,3,0,0,2.818302690074183e-08,1,8,1.270179456727041
disaffection,dIs@fEkSH,3,0,0,3.731987752166954e-08,1,9,1.1154981199120322
disagree,dIs@gri,3,0,0,2.421644223515365e-08,1,7,1.4610447071409751
disallow,dIs@l6,3,0,1,2.114646578938423e-07,1,6,1.5476975824820567
disappear,dIs@p7R,3,0,0,2.200697142226777e-07,1,7,1.3241232870725759
disappoint,dIs@p4nt,3,0,0,3.4193296799848906e-07,1,8,1.1346852891252437
disapproval,dIs@pruvP,3,0,1,5.245041739145541e-07,1,9,0.9879638156011245
disapprove,dIs@pruv,3,0,2,3.96702235410288e-06,1,8,1.001619830158962
disarrange,dIs@r1n_,3,0,0,1.2982675969852724e-06,1,8,1.0622573838964036
disarray,dIs@r1,3,1,2,8.711065036620615e-07,2,6,1.4452253388016925
disaster,dIz#st@R,3,0,0,1.920967009094405e-09,1,8,1.415987922836464
disastrous,dIz#str@s,3,0,0,7.741936190366737e-14,1,9,1.7469526334983905
disavow,dIs@v6,3,0,1,1.052234915902384e-08,1,6,1.7648850967115661
disbandment,dIsb{ndm@nt,3,0,0,4.918844858317511e-13,1,11,1.356323651271225
disbarment,dIsb#m@nt,3,0,0,5.642964854253073e-12,1,9,1.5399906604007856
disbelief,dIsbIlif,3,0,1,7.88693788152062e-10,1,8,1.4643143585889018
disbelieve,dIsbIliv,3,0,1,5.974867101229192e-10,1,8,1.4793868799081058
disbursement,dIsb3sm@nt,3,0,0,7.987375443423562e-12,1,10,1.3709019190242084
discernible,dIs3n@bP,3,0,0,5.0506079042682414e-05,1,8,0.8635099543649458
discerning,dIs3nIN,3,1,0,4.57992568638901e-06,2,7,1.1357949796815656
discernment,dIs3nm@nt,3,0,0,8.341990734467435e-08,1,9,1.0766837317622044
discipleship,dIs2pPSIp,3,0,0,2.192773125798235e-13,1,9,1.696714398784389
discipline,dIsIplIn,3,1,0,8.177283097026074e-05,2,8,0.8373517819668371
disclaimer,dIskl1m@R,3,0,0,3.650023312010777e-07,1,9,1.0054586278635977
disclosure,dIskl5Z@R,3,0,0,1.1627427866494116e-06,1,9,0.9495488483390646
discolour,dIskVl@R,3,0,1,5.0880240360635706e-05,1,8,0.8631092668402551
discomfit,dIskVmfIt,3,0,1,6.650838078188951e-07,1,9,0.9765052127109346
discomfort,dIskVmf@t,3,0,1,9.3020578290323e-07,1,9,0.9603160282098785
discommode,dIsk@m5d,3,0,0,1.0810978409423417e-07,1,8,1.197194786121787
discompose,dIsk@mp5z,3,0,0,1.0921772791801821e-07,1,9,1.0636811279367833
disconcert,dIsk@ns3t,3,0,0,8.177904051579183e-06,1,9,0.8554201420186865
disconnect,dIsk@nEkt,3,0,0,2.139036514496183e-07,1,9,1.0312450100801156
disconnection,dIsk@nEkSH,3,0,0,1.4426780079261184e-07,1,10,0.9452253877502832
discontent,dIsk@ntEnt,3,2,0,3.3472260967930413e-07,3,10,0.908673824013462
discordance,dIsk$d@ns,3,0,1,3.677121515700052e-07,1,9,1.005101700779007
discordant,dIsk$d@nt,3,0,1,4.913746767659798e-07,1,9,0.9911122797613579
discotheque,dIsk5tEk,3,0,0,1.525631952161071e-11,1,8,1.6784966891487354
discourage,dIskVrI_,3,0,0,5.5424943904972274e-05,1,8,0.8584647533441273
discourteous,dIsk3tj@s,3,0,0,1.514545555970708e-08,1,9,1.1590156608887283
discover,dIskVv@R,3,0,1,8.993434372175788e-06,1,8,0.9571872148960129
discredit,dIskrEdIt,3,1,0,1.4296623950634556e-05,2,9,0.8284655327862209
discreetly,dIskritlI,3,1,0,0.0004122998842315,2,9,0.6662455640152821
discrepant,dIskrEp@nt,3,0,0,3.115909797194679e-09,1,10,1.1117838412249506
discreteness,dIskritnIs,3,0,0,2.869308572711802e-07,1,10,0.915364603310848
discursive,dIsk3sIv,3,0,0,4.318977828105926e-09,1,8,1.372005289304321
disdainful,dIsd1nfUl,3,0,1,0.0006058523430473,1,9,0.6476729441326606
disembark,dIsImb#k,3,0,0,1.274645990750911e-07,1,8,1.1882542130880167
disembroil,dIsImbr4l,3,0,0,1.5656976672265577e-07,1,9,1.0463017093872964
disenchant,dIsInJ#nt,3,0,0,2.2089800484116605e-06,1,9,0.9185812772965711
disendow,dIsInd6,3,0,0,2.1572754354673204e-06,1,7,1.182502527247401
disengage,dIsIng1_,3,0,1,9.446886082646865e-08,1,8,1.2045168263303025
disengaged,dIsIng1_d,3,0,1,3.113254665926259e-08,1,9,1.124245404592676
disentangle,dIsInt{NgP,3,0,0,0.0007792289172481,1,10,0.5719758228121716
disfavour,dIsf1v@R,3,1,0,3.7622441369319776e-11,2,8,1.6294970393662755
disfigure,dIsfIg@R,3,0,0,9.942809183786493e-09,1,8,1.326739273026217
disforest,dIsfQrIst,3,0,1,7.974487714286303e-10,1,9,1.3010800550776294
disfranchise,dIsfr{nJ2z,3,0,0,1.8910983745378888e-11,1,10,1.333470916765483
disgraceful,dIsgr1sfUl,3,0,1,0.0005698282310456,1,10,0.5855679327271942
disgusting,dIsgVstIN,3,0,0,4.1164294818098975e-08,1,9,1.1107669565604295
dishabille,dIs{bil,3,0,0,5.5125353265048224e-11,1,7,1.8385817004827452
disheartenment,dIsh#tHm@nt,3,0,0,6.58676810543125e-14,1,11,1.4357046286462756
dishonest,dIsQnIst,3,0,1,6.238578870272491e-08,1,8,1.2270422023797845
dishonour,dIsQn@R,3,1,0,5.1419222174467e-08,2,7,1.414328255181367
dishwasher,dISwQS@R,3,0,0,4.644606036049842e-12,1,8,1.7430593008440487
dishwater,dISw$t@R,3,0,0,1.9813842716098223e-09,1,8,1.4143068222236934
disillusion,dIsIluZH,3,1,1,6.615087288835914e-07,2,8,1.0988609637170665
disillusioned,dIsIluZHd,3,0,1,1.5438072675536878e-10,1,9,1.380314467547982
disincline,dIsInkl2n,3,0,1,1.989724028000222e-05,1,9,0.8125144938287066
disinclined,dIsInkl2nd,3,0,1,2.076709961265701e-06,1,10,0.8294047442925431
disinfect,dIsInfEkt,3,0,1,1.999345290773625e-06,1,9,0.9233928316564055
disinfection,dIsInfEkSH,3,0,0,2.886066434276692e-05,1,10,0.7151116965110502
disinfest,dIsInfEst,3,0,1,3.491363746195584e-06,1,9,0.8964920212270945
disinflation,dIsInfl1SH,3,0,0,2.202774038390336e-05,1,10,0.726845333969383
disinter,dIsInt3R,3,0,0,0.0001414079893007,1,8,0.8076186677465065
disjointed,dIs_4ntId,3,0,0,1.128915966719866e-11,1,9,1.5065290748341544
disjunctive,dIs_VNktIv,3,0,0,2.3496725966306086e-09,1,10,1.1240415937098516
dislocate,dIsl5k1t,3,0,0,6.2554888198859884e-09,1,8,1.3518952545947895
dislocation,dIsl5k1SH,3,0,0,6.870399749809087e-09,1,9,1.197160142450412
dislodgement,dIslQ_m@nt,3,0,0,1.2645023183197348e-10,1,10,1.25095036590845
disloyal,dIsl4@l,3,0,1,2.0730467047534102e-11,1,7,1.8992591717632992
dismally,dIzm@lI,3,0,1,1.1635614671741108e-05,1,7,1.0779477083426652
dismantlement,dIsm{ntPm@nt,3,0,0,4.560017482434008e-11,1,12,1.0793713984421769
dismember,dIsmEmb@R,3,0,1,2.931201138688475e-10,1,9,1.3493752964773134
dismounted,dIsm6ntId,3,0,0,1.0819251723372958e-14,1,9,1.841914007075712
disobey,dIs@b1,3,0,1,6.73298065550055e-07,1,6,1.4638693203824455
disoblige,dIs@bl2_,3,0,0,5.307969662513659e-05,1,8,0.8608118571234729
disorder,dIs$d@R,3,1,0,1.6430939786652472e-10,2,7,1.7708229835532543
disorient,dIs$r7nt,3,0,0,1.5525512329810548e-08,1,8,1.3025471685662595
disparage,dIsp{rI_,3,0,0,2.832762713702946e-07,1,8,1.1449016364521254
disparate,dIsp@r@t,3,0,1,0.0002341905689562,1,8,0.7802317359120492
dispassionate,dIsp{SH@t,3,0,0,1.9113923111096594e-10,1,9,1.3700081615932795
dispatches,dIsp{JIz,3,0,0,4.5434725087500454e-08,1,8,1.2442544230487056
dispensable,dIspEns@bP,3,0,0,6.91908070011853e-05,1,10,0.6771374893004326
dispensation,dIspEns1SH,3,0,0,0.0001058754769878,1,10,0.65866279090778
dispenser,dIspEns@R,3,0,0,2.540891350887319e-05,1,9,0.8007152437868491
dispirit,dIspIrIt,3,0,0,4.964794862047549e-06,1,8,0.9894402475244725
displacement,dIspl1sm@nt,3,0,1,6.004280626410891e-06,1,11,0.7120874824557696
displeasing,dIsplizIN,3,0,0,1.6139661729364757e-08,1,9,1.1559476512085451
displeasure,dIsplEZ@R,3,0,0,8.670857725505654e-07,1,9,0.9637068031966677
disposable,dIsp5z@bP,3,0,0,1.997340956232526e-07,1,9,1.0345523423916199
disposition,dIsp@zISH,3,0,1,0.0047554383618543,1,9,0.5482480813449019
dispossess,dIsp@zEs,3,0,1,0.0002551378407649,1,8,0.7755810516535401
dispossessed,dIsp@zEst,3,1,1,0.0001448664011123,2,9,0.7167172908704021
dispossession,dIsp@zESH,3,0,1,0.0001942262281491,1,9,0.7025683791883334
disproportion,dIspr@p$SH,3,0,0,6.884935451952634e-07,1,10,0.8773523416005556
disputable,dIspjUt@bP,3,0,0,3.319462407571589e-06,1,10,0.8090355534305674
disputant,dIspjut@nt,3,0,0,3.12476947028968e-05,1,10,0.7116605306186314
disputation,dIspjut1SH,3,0,0,0.0003228965538364,1,10,0.6102359879028072
disquiet,dIskw2@t,3,1,0,7.612898948248146e-06,2,8,0.9662341529851833
disquisition,dIskwIzISH,3,0,0,3.815373696411655e-07,1,10,0.9029886207689042
disregard,dIsrIg#d,3,1,0,6.450831029658453e-10,2,8,1.4752259528347207
disrelish,dIsrElIS,3,1,0,1.650605306062125e-09,2,8,1.424222506516145
disrepair,dIsrIp8R,3,0,0,3.60561366992929e-08,1,8,1.256805512174007
disrepute,dIsrIpjut,3,0,0,6.663131925756203e-09,1,9,1.1986383196542318
disrespect,dIsrIspEkt,3,0,0,4.447989303952069e-10,1,10,1.1963259554764258
disruptive,dIsrVptIv,3,0,0,1.2443384326483828e-08,1,9,1.1684983082266645
dissembler,dIsEmbl@R,3,0,1,0.0018235090417978,1,9,0.5945017075452715
dissenter,dIsEnt@R,3,0,0,8.32864290708108e-05,1,8,0.836356130876174
dissenting,dIsEntIN,3,0,0,2.885154968843478e-05,1,8,0.8939067679800657
dissertation,dIs@t1SH,3,0,0,6.767221353245386e-08,1,8,1.2226266133338755
disservice,dIss3vIs,3,0,0,3.0903306739438862e-09,1,8,1.390177292046332
dissever,dIssEv@R,3,0,0,3.464896454723759e-08,1,8,1.2589666285435217
dissidence,dIsId@ns,3,0,2,3.401680431742396e-05,1,8,0.8849662221579547
dissident,dIsId@nt,3,1,2,4.600601439656313e-05,2,8,0.8685760847497476
dissipate,dIsIp1t,3,0,0,0.0020901969166026,1,7,0.7558908694642111
dissipation,dIsIp1SH,3,0,0,0.0012818875025364,1,8,0.6879466719362572
dissoluble,dIsQljUbP,3,0,0,0.00511447851784,1,9,0.544735770021973
dissolute,dIs@lut,3,0,0,2.963793851626725e-05,1,7,1.0199393280339302
dissolution,dIs@luSH,3,0,0,1.9780195983428505e-05,1,8,0.9143990873368896
dissonance,dIs@n@ns,3,0,1,1.981037319459353e-06,1,8,1.0393163289988658
dissonant,dIs@n@nt,3,0,1,1.4919173055523267e-06,1,8,1.0547098171747495
distally,dIst@lI,3,0,2,0.0002681375312593,1,7,0.8832950974969976
distantly,dIst@ntlI,3,0,0,0.0005891150762154,1,9,0.6490247946622146
distasteful,dIst1stfUl,3,0,1,8.035932203382323e-09,1,10,1.0706387024908173
distemper,dIstEmp@R,3,1,0,3.785712900163676e-07,2,9,1.0036972904468404
distillation,dIstIl1SH,3,0,0,1.5115091610290212e-05,1,9,0.8257791672532819
distiller,dIstIl@R,3,0,0,1.1981470919258886e-05,1,8,0.9416141438749415
distinctive,dIstINktIv,3,0,0,5.799526816078849e-06,1,10,0.7848030728112633
distinctly,dIstINktlI,3,0,0,2.324635383730197e-05,1,10,0.7245068444995348
distinctness,dIstINktnIs,3,0,0,1.3886826536709837e-05,1,11,0.6789836616656959
distinguish,dIstINgwIS,3,0,1,3.367123018718265e-05,1,10,0.7084164305254503
distinguished,dIstINgwISt,3,0,1,1.3355895407076496e-05,1,11,0.6805227526957859
distracted,dIstr{ktId,3,0,0,6.112763915533327e-06,1,10,0.7825185666010582
distressful,dIstrEsfUl,3,0,1,4.438033712390981e-11,1,10,1.2964232692078927
distressing,dIstrEsIN,3,0,0,2.1766329316867138e-07,1,9,1.0304042325985374
distribute,dIstrIbjut,3,0,0,7.28492302954814e-05,1,10,0.6748998321498034
distribution,dIstrIbjuSH,3,0,0,0.0001504779776804,1,11,0.5849045766390465
distrustful,dIstrVstfUl,3,0,2,8.406604919240847e-05,1,11,0.6078911501277907
disturbance,dIst3b@ns,3,0,0,6.170772136219063e-12,1,9,1.5356759754635996
disunion,dIsjunj@n,3,0,0,2.955853672212037e-07,1,9,1.01563781758125
disunite,dIsjun2t,3,0,0,1.099236049072366e-07,1,8,1.196291540813231
disyllable,dIsIl@bP,3,0,0,0.0011591449406669,1,8,0.6934106931262767
div.,dIv2dId,3,0,1,0.0019139631479457,1,7,0.7613556739310324
divagate,d2v@g1t,3,0,0,2.837085925752054e-09,1,7,1.5940786856694824
divagation,d2v@g1SH,3,0,0,3.4246167299910423e-09,1,8,1.3846014143780425
divergence,d2v3_@ns,3,0,2,3.908081110102362e-09,1,8,1.37743246503852
divergent,d2v3_@nt,3,0,1,4.8279591614649116e-09,1,8,1.3659574626431863
